"","Species","Trophic_level","Diel_activity","Habitat_breadth_IUCN","Artificial_habitat_use","Forest","Savanna","Shrubland","Grassland","Wetland","Rocky.areas","Caves.and.subterranean","Desert","Marine","Marine.intertidal.or.coastal.supratidal","Artificial","Introduced.vegetation","Other.Unknown","Class","Order","Family","Genus","Body_length_mm","Body_mass_g","Maturity_d","Max_longevity_d","Litter_clutch_size","Adult_svl_cm","Longevity_d","Generation_length_d"
"1017","Sylvia atricapilla","Carnivore","Other","18","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,18.325,364.617,5052.625,4.5,NA,3579.45,1446.859
"1018","Sylvia borin","Carnivore","Other","10","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,19.55,364.617,8766,4.5,NA,6970.248,1473.914
"1019","Sylvia cantillans","Carnivore","Other","8","FALSE","1","1","1","0","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,10.5375,NA,NA,4.05,NA,NA,1447.906
"1020","Sylvia communis","Carnivore","Other","9","TRUE","0","1","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,15.5,364.617,3256.813,4.5,NA,2739.984,1447.906
"1021","Sylvia conspicillata","Carnivore","Other","3","FALSE","0","0","1","0","0","0","0","1","0","1","0","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,9.2125,NA,NA,5,NA,NA,1447.906
"1022","Sylvia curruca","Carnivore","Other","20","TRUE","1","1","1","0","1","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,12.075,364.617,2891.563,4.75,NA,2772.795,1447.382
"1023","Sylvia hortensis","Carnivore","Other","14","TRUE","0","1","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,22.375,NA,NA,4.2,NA,NA,1447.906
"1024","Sylvia melanocephala","Carnivore","Other","8","TRUE","0","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,14.6625,365,3043.75,4.35,NA,2903.738,1436.537
"1025","Sylvia melanothorax","Carnivore","Other","7","TRUE","0","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,11.5875,NA,NA,4.31,NA,NA,1447.906
"1026","Sylvia mystacea","Carnivore","Other","7","TRUE","0","1","1","0","0","0","0","1","0","1","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,9.825,NA,NA,4.5,NA,NA,1447.906
"1027","Sylvia nisoria","Carnivore","Other","6","TRUE","1","1","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,23.4,364.617,4352.563,4.88,NA,4346.475,1408.049
"1028","Sylvia ruppeli","Carnivore","Other","2","FALSE","0","0","1","0","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,12.85,NA,NA,4.5,NA,NA,1447.906
"1029","Sylvia sarda","Carnivore","Other","6","FALSE","0","0","1","1","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,9.9,NA,NA,3.28,NA,NA,1447.906
"1030","Sylvia undata","Carnivore","Other","5","TRUE","0","0","1","1","0","0","0","0","0","1","1","0","0","Aves","Passeriformes","Sylviidae","Sylvia",NA,10.75,NA,NA,4,NA,NA,1486.77
"1031","Tachybaptus ruficollis","Carnivore","Other","13","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Podicipediformes","Podicipedidae","Tachybaptus",NA,174,455.484,6391.875,5,NA,4778.687,1963.219
"1032","Tachymarptis melba","Carnivore","Other","32","TRUE","1","1","1","1","1","1","0","0","0","0","1","0","0","Aves","Apodiformes","Apodidae","Tachymarptis",NA,100.38,729.234,9496.5,2.6,21,9496.5,2652.411
"1033","Tadarida teniotis","Carnivore","Nocturnal","8","TRUE","0","0","1","1","0","1","1","1","0","0","1","0","0","Mammalia","Chiroptera","Molossidae","Tadarida",NA,28.07,365.25,4746.625,0.99,8.55,4748.25,1427.913317
"1034","Tadorna ferruginea","Herbivore","Other","10","TRUE","0","0","0","1","1","0","0","0","0","0","1","0","0","Aves","Anseriformes","Anatidae","Tadorna",NA,1240,726.936,NA,8.5,64,NA,3994.922
"1035","Tadorna tadorna","Carnivore","Other","6","FALSE","0","0","0","0","1","0","0","0","1","1","0","0","0","Aves","Anseriformes","Anatidae","Tadorna",NA,1146.83,730,9058.2,8.95,62,9039.938,3994.922
"1036","Talpa caeca","Carnivore","Other","3","TRUE","1","0","0","1","0","0","0","0","0","0","1","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,81.79,NA,NA,NA,13,NA,1000.1
"1037","Talpa caucasica","Carnivore","Nocturnal","2","FALSE","1","0","0","1","0","0","0","0","0","0","0","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,90.0075,326.15938,2556.75,3.99,14,1461,1000.1
"1038","Talpa davidiana","Carnivore","Nocturnal","2","TRUE","0","0","0","1","0","0","0","0","0","0","1","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,80.28,NA,NA,3.49,14,NA,1000.1
"1039","Talpa europaea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Soricomorpha","Talpidae","Talpa",NA,NA,NA,NA,NA,NA,NA,NA
"1040","Talpa levantis","Carnivore","Nocturnal","3","TRUE","1","0","0","1","0","0","0","0","0","0","1","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,80.54,NA,NA,NA,13,NA,1000.1
"1041","Talpa occidentalis","Carnivore","Other","5","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,53.5,353.255,2556.75,3.99,14,1461,1000.1
"1042","Talpa romana","Carnivore","Other","3","TRUE","1","0","0","0","0","0","0","0","0","0","1","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,92.5,326.15938,2556.75,3.99,15.5225,1461,1000.1
"1043","Talpa stankovici","Carnivore","Other","3","TRUE","0","0","0","0","0","0","0","0","0","1","1","0","0","Mammalia","Soricomorpha","Talpidae","Talpa",NA,80.5675,326.15938,2556.75,3.99,15.5225,1461,1000.1
"1044","Tamias sibiricus","Herbivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mammalia","Rodentia","Sciuridae","Tamias",NA,89.58,351.2185,3505.2,4.9175,15.435,3165.50000012175,1311.5224
"1045","Tarentola angustimentalis","Carnivore","Nocturnal","8","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Phyllodactylidae","Tarentola",NA,13.2739445772974,NA,5113.5,1.91154586445508,6.7485,3835.125,NA
"1046","Tarentola boettgeri","Carnivore","Nocturnal","6","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Phyllodactylidae","Tarentola",NA,5.68852930843841,NA,1552.3125,1.5,5.993,876.6,NA
"1047","Tarentola delalandii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Phyllodactylidae","Tarentola",NA,NA,NA,NA,NA,NA,NA,NA
"1048","Tarentola gomerensis","Carnivore","Nocturnal","7","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Phyllodactylidae","Tarentola",NA,11.4012489378058,NA,NA,1.5,NA,NA,NA
"1049","Tarentola mauritanica","Carnivore","Other","8","TRUE","0","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Phyllodactylidae","Tarentola",NA,6.54,1095.84,4200.375,1.99993093481637,7,3835.125,NA
"1050","Tarsiger cyanurus","Carnivore","Other","10","FALSE","1","0","0","0","0","0","0","0","0","0","0","0","0","Aves","Passeriformes","Muscicapidae","Tarsiger",NA,13.715,363.468,NA,5.9,NA,NA,1374.92
"1051","Tatera indica","Omnivore","Nocturnal","6","TRUE","1","0","1","1","0","0","0","1","0","0","1","0","0","Mammalia","Rodentia","Muridae","Tatera",NA,138.28,86.0125,2556.75,5.195,20,2556.75,833.89475
"1052","Teira dugesii","Omnivore","Other","9","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Teira",NA,7.29,456.6,5844,2.5,7,1753.2,NA
"1053","Telescopus fallax","Carnivore","Nocturnal","9","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Telescopus",NA,186.2,NA,3652.5,6.75,NA,NA,NA
"1054","Telescopus nigriceps",NA,NA,"2","TRUE","0","0","1","0","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Colubridae","Telescopus",NA,32.0626932450547,NA,NA,7,NA,NA,NA
"1055","Tenuidactylus caspius","Carnivore","Other","7","TRUE","0","0","1","1","0","1","0","1","0","0","1","0","0","Reptilia","Squamata","Gekkonidae","Tenuidactylus",NA,10.3019306022081,334.84,NA,1.99986186963274,5.627,NA,NA
"1056","Testudo graeca",NA,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Testudines","Testudinidae","Testudo",NA,3203.68542489468,4582.5,44377.875,4.8,NA,46386.75,NA
"1057","Testudo hermanni",NA,"Other","4","FALSE","1","0","1","0","0","0","0","0","0","0","1","0","0","Reptilia","Testudines","Testudinidae","Testudo",NA,1249,4605,46386.75,4.15,NA,14610,NA
"1058","Testudo marginata",NA,"Other","5","FALSE","1","0","1","0","0","0","0","0","0","0","1","0","0","Reptilia","Testudines","Testudinidae","Testudo",NA,2080,5113.36,29439.15,6.33,NA,7743.3,NA
"1059","Tetrao urogallus","Herbivore","Other","2","FALSE","1","0","0","0","0","0","0","0","0","0","0","0","0","Aves","Galliformes","Phasianidae","Tetrao",NA,2942.5,1002.984,6574.5,8,61.5,6574.5,2335.774
"1060","Tetraogallus caspius","Herbivore","Other","2","FALSE","0","0","0","1","0","1","0","0","0","0","0","0","0","Aves","Galliformes","Phasianidae","Tetraogallus",NA,2514,NA,NA,7.5,60,NA,1807.987
"1061","Tetraogallus caucasicus","Herbivore","Other","1","FALSE","0","0","0","0","0","1","0","0","0","0","0","0","0","Aves","Galliformes","Phasianidae","Tetraogallus",NA,1833.5,363.468,NA,6.25,54,NA,1807.987
"1062","Tetrastes bonasia","Herbivore","Other","2","FALSE","1","0","0","0","0","0","0","0","0","0","0","0","0","Aves","Galliformes","Phasianidae","Tetrastes",NA,414.25,363.468,2648.062,9,37.5,2648.062,1620.796875
"1063","Tetrax tetrax",NA,"Other","6","TRUE","0","0","0","1","0","0","0","0","0","0","1","0","0","Aves","Otidiformes","Otididae","Tetrax",NA,833.45,636.069,NA,3.5,NA,NA,3762.075
"1064","Thalasseus bengalensis","Carnivore","Other","23","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Laridae","Thalasseus",NA,213,NA,NA,1,NA,NA,4035.015
"1065","Thalasseus sandvicensis","Carnivore","Other","29","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Laridae","Thalasseus",NA,208,1002.984,11249.7,1.21,NA,9922.625,3931.916
"1066","Tichodroma muraria","Carnivore","Other","2","FALSE","0","0","0","0","0","1","0","0","0","0","0","0","0","Aves","Passeriformes","Tichodromidae","Tichodroma",NA,17.1,NA,NA,4,NA,NA,1444.659
"1067","Timon lepidus","Omnivore","Other","8","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Lacertidae","Timon",NA,99.625,806.66,10227,13.5996756079312,15.8735,3848.821875,NA
"1068","Timon princeps","Carnivore","Other","4","FALSE","1","0","1","1","0","1","0","0","0","0","0","0","0","Reptilia","Squamata","Lacertidae","Timon",NA,72.6105957435155,NA,NA,7.00003159130897,11.2,NA,NA
"1069","Trapelus agilis","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Agamidae","Trapelus",NA,30.4,NA,1132.275,8,9.325,NA,NA
"1070","Trapelus lessonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Agamidae","Trapelus",NA,NA,NA,NA,NA,NA,NA,NA
"1071","Tringa erythropus","Carnivore","Other","19","TRUE","1","0","1","1","1","0","0","0","0","1","1","0","0","Aves","Charadriiformes","Scolopacidae","Tringa",NA,159.375,365,3141.15,4,NA,3135.002,2032.747
"1072","Tringa glareola","Carnivore","Other","12","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Scolopacidae","Tringa",NA,67,365,4236.9,4,NA,4230.752,1907.972
"1073","Tringa nebularia","Carnivore","Other","23","TRUE","1","0","0","1","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Scolopacidae","Tringa",NA,187,455.484,8918.309,4,NA,8915.144,2306.684
"1074","Tringa ochropus","Carnivore","Other","18","TRUE","1","0","0","1","1","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Scolopacidae","Tringa",NA,79.25,365,4200.375,4,NA,4200.375,2032.747
"1075","Tringa stagnatilis","Carnivore","Other","8","TRUE","0","0","0","0","1","0","0","0","0","1","1","0","0","Aves","Charadriiformes","Scolopacidae","Tringa",NA,77.5,363.468,2593.275,4,NA,2587.187,2032.747
"1076","Tringa totanus","Carnivore","Other","14","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Aves","Charadriiformes","Scolopacidae","Tringa",NA,126.75,364.617,9831.313,4,NA,8627.205,2271.898
"1077","Trionyx triunguis",NA,"Other","13","TRUE","0","0","0","0","1","0","0","0","1","1","1","0","0","Reptilia","Testudines","Trionychidae","Trionyx",NA,10818,NA,18499.9125,34.5,NA,13842.975,NA
"1078","Triturus carnifex","Carnivore","Nocturnal","14","TRUE","1","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Triturus",152,18.4,730.5,4017.75,400,NA,NA,NA
"1079","Triturus cristatus","Carnivore","Other","15","TRUE","1","0","0","0","1","0","0","0","0","0","1","1","0","Amphibia","Caudata","Salamandridae","Triturus",152,15,730.5,10227,335,NA,NA,NA
"1080","Triturus dobrogicus","Carnivore",NA,"16","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Triturus",157,9.4,730.5,3287.25,250,NA,NA,NA
"1081","Triturus karelinii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphibia","Caudata","Salamandridae","Triturus",175,10.5,1095.75,5478.75,225,NA,NA,NA
"1082","Triturus macedonicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphibia","Caudata","Salamandridae","Triturus",NA,NA,NA,NA,NA,NA,NA,NA
"1083","Triturus marmoratus","Carnivore","Other","13","TRUE","1","0","1","1","1","0","0","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Triturus",175,9.8,730.5,9131.25,300,NA,NA,NA
"1084","Triturus pygmaeus","Carnivore","Nocturnal","14","TRUE","1","0","1","0","1","0","0","0","0","0","1","0","0","Amphibia","Caudata","Salamandridae","Triturus",117.5,NA,730.5,NA,150,NA,NA,NA
"1085","Troglodytes troglodytes","Carnivore","Other","26","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Troglodytidae","Troglodytes",NA,9.25,364.617,2556.75,5.555,NA,2130.625,1270.991
"1086","Turdus iliacus",NA,"Other","13","TRUE","1","0","1","1","0","1","0","0","0","0","1","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,61.875,364.617,6878.875,5.19,22.5,6857.569,1912.885
"1087","Turdus merula","Carnivore","Other","36","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,102.73,364.617,7974.625,4,26.5,7694.6,1957.74
"1088","Turdus philomelos",NA,"Other","18","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,67.75,364.617,6464.925,4,21.75,6407.155,1930.684
"1089","Turdus pilaris","Carnivore","Other","10","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,106,364.617,6611.025,5.315,25.75,6589.719,1891.875
"1090","Turdus ruficollis","Carnivore","Other","10","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,87.75,NA,NA,5,25.5,NA,2219.592
"1091","Turdus torquatus",NA,"Other","6","FALSE","1","0","1","1","0","1","0","0","0","0","0","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,111.25,365,3323.775,4.5,23.5,3317.627,2219.592
"1092","Turdus viscivorus",NA,"Other","20","TRUE","1","0","1","0","0","0","0","0","0","0","1","0","0","Aves","Passeriformes","Turdidae","Turdus",NA,117.435,364.617,7761.562,3.95,27.5,6125.243,2222.231
"1093","Turnix sylvaticus","Carnivore","Other","4","TRUE","0","0","1","1","0","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Turnicidae","Turnix",NA,52.69,363.468,NA,4,NA,NA,1269.244
"1094","Tyto alba","Carnivore","Nocturnal","50","TRUE","0","1","1","1","1","0","1","0","0","0","1","0","0","Aves","Strigiformes","Tytonidae","Tyto",NA,390.459,365,12418.5,5.15,NA,5630.938,2275.508
"1095","Upupa epops","Carnivore","Other","26","TRUE","0","1","0","1","0","0","0","0","0","0","1","0","0","Aves","Bucerotiformes","Upupidae","Upupa",NA,66.93,364.617,4054.275,5.7,NA,4054.275,2191.5
"1096","Uria aalge","Carnivore","Other","19","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Alcidae","Uria",NA,991.93,1825,15644.87,1,NA,10805.31,5519.333
"1097","Uria lomvia","Carnivore","Other","19","FALSE","0","0","0","0","0","0","0","0","1","1","0","0","0","Aves","Charadriiformes","Alcidae","Uria",NA,963.99,1971.5,10592.25,1,NA,9228.65,5122.196
"1098","Ursus arctos","Omnivore","Other","18","FALSE","1","0","1","1","1","0","0","1","0","0","1","0","0","Mammalia","Carnivora","Ursidae","Ursus",NA,196287.5,1322.34375,18262.5,2.255,228.5,15888.375,5976.266667
"1099","Ursus maritimus","Carnivore","Other","11",NA,"1","0","1","1","0","0","0","0","1","1","0","0","0","Mammalia","Carnivora","Ursidae","Ursus",NA,371703.81,1792.13,14624.333333,1.66,224.6275,15988.81875,5475
"1100","Vanellus gregarius","Carnivore","Other","6","TRUE","0","0","0","1","1","0","0","1","0","0","1","0","0","Aves","Charadriiformes","Charadriidae","Vanellus",NA,226,NA,NA,3.6,NA,NA,3271.727
"1101","Vanellus indicus","Carnivore","Other","5","TRUE","0","0","0","1","1","0","0","0","0","0","1","0","0","Aves","Charadriiformes","Charadriidae","Vanellus",NA,175.5,NA,NA,4,NA,NA,3271.727
"1102","Vanellus leucurus","Carnivore","Other","9","TRUE","0","0","0","0","1","0","0","0","0","1","1","0","0","Aves","Charadriiformes","Charadriidae","Vanellus",NA,132,545.202,NA,4,NA,NA,3271.727
"1103","Vanellus spinosus","Carnivore","Other","24","TRUE","0","0","0","1","1","0","0","0","0","1","1","0","0","Aves","Charadriiformes","Charadriidae","Vanellus",NA,187.95,NA,6209.25,3.25,NA,6209.25,3271.727
"1104","Vanellus vanellus","Carnivore","Other","6","TRUE","0","0","1","1","0","0","0","0","0","1","1","0","0","Aves","Charadriiformes","Charadriidae","Vanellus",NA,218.37,729.234,8948.625,4,NA,8619.9,3271.727
"1105","Varanus griseus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Varanidae","Varanus",NA,3251.64740795,1369.72,7177.1625,15.7507050892616,40.2575,3430.30625012175,NA
"1106","Vespertilio murinus","Carnivore","Nocturnal","13","TRUE","1","0","1","1","0","1","1","1","0","0","1","0","0","Mammalia","Chiroptera","Vespertilionidae","Vespertilio",NA,15.71,371.23,4383,1.5,6.3,4383,1599.6536
"1107","Vipera ammodytes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Viperidae","Vipera",NA,NA,NA,NA,NA,NA,NA,NA
"1108","Vipera aspis","Carnivore","Other","8","TRUE","1","0","1","0","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,166.0634204,1643.2,9131.25,9.25,NA,5990.1,NA
"1109","Vipera berus","Carnivore","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Viperidae","Vipera",NA,227.4,1095.84,8035.5,9.65,NA,3853.3875,NA
"1110","Vipera darevskii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Viperidae","Vipera",NA,54.7367968564324,NA,NA,NA,NA,NA,NA
"1111","Vipera dinniki",NA,NA,"5","FALSE","1","0","1","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,112.201845430196,NA,6939.75,7,NA,3853.3875,NA
"1112","Vipera eriwanensis",NA,NA,"3","FALSE","0","0","0","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,38.3405694150421,NA,6939.75,10,NA,3853.3875,NA
"1113","Vipera kaznakovi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Viperidae","Vipera",NA,126.936030629901,NA,NA,NA,NA,NA,NA
"1114","Vipera latastei","Carnivore","Other","6","TRUE","1","0","1","0","0","1","0","0","0","1","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,161,NA,4328.2125,7.75,NA,3542.925,NA
"1115","Vipera lotievi",NA,NA,"4","FALSE","0","0","1","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,117.9,NA,6939.75,10,NA,3853.3875,NA
"1116","Vipera renardi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reptilia","Squamata","Viperidae","Vipera",NA,192.309172891016,NA,6939.75,10,NA,3853.3875,NA
"1117","Vipera seoanei",NA,NA,"5","TRUE","1","0","1","1","0","0","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,184.6,NA,6939.75,10,NA,3853.3875,NA
"1118","Vipera transcaucasiana","Carnivore","Other","11","TRUE","1","0","1","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,184.6015301,1460,9131.25,10,NA,5716.1625,NA
"1119","Vipera ursinii",NA,NA,"3","TRUE","0","0","0","1","0","1","0","0","0","0","1","0","0","Reptilia","Squamata","Viperidae","Vipera",NA,117.9,NA,6939.75,10,NA,3853.3875,NA
"1120","Vormela peregusna","Carnivore","Nocturnal","6","FALSE","0","0","1","1","0","1","0","1","0","0","1","0","0","Mammalia","Carnivora","Mustelidae","Vormela",NA,542.5,91.154,3256.81250012175,5.415,34.976,3250.725,1120.762778
"1121","Vulpes corsac","Omnivore","Nocturnal","3","FALSE","0","0","1","1","0","0","0","1","0","0","0","0","0","Mammalia","Carnivora","Canidae","Vulpes",NA,2615.33,768.25958,4909.46562560875,5.31,58.9135,4748.25,2173.37545
